,player_name,team_abbreviation,age,player_height,player_weight,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,allstar,was_allstar,previous_allstars,scaled_gp,western_conf
6507,Austin Daye,DET,23.0,210.82,90.7184,7.5,3.8,1.1,-4.7,0.05,0.185,0.184,0.518,0.085,2010,0,0,0,0.8780487804878049,False
6508,Baron Davis,CLE,32.0,190.5,97.52228,13.1,2.7,6.7,-1.3,0.025,0.087,0.243,0.506,0.388,2010,0,0,2,0.7073170731707317,False
6511,CJ Miles,UTA,24.0,198.12,105.233344,12.8,3.3,1.7,0.8,0.032,0.126,0.249,0.507,0.118,2010,0,0,0,0.9512195121951219,True
6512,Carl Landry,NOH,27.0,205.74,112.490816,11.9,4.6,0.8,-4.5,0.094,0.112,0.207,0.555,0.052000000000000005,2010,0,0,0,0.926829268292683,False
6514,Carlos Boozer,CHI,29.0,205.74,120.655472,17.5,9.6,2.5,6.5,0.086,0.27,0.27,0.542,0.13699999999999998,2010,0,0,2,0.7195121951219512,False
6515,Brook Lopez,NJN,23.0,213.36,120.20188,20.4,6.0,1.6,-7.0,0.078,0.123,0.273,0.5489999999999999,0.087,2010,0,0,0,1.0,False
6516,Carlos Delfino,MIL,28.0,198.12,104.32616,11.5,4.1,2.3,-3.9,0.017,0.135,0.177,0.517,0.123,2010,0,0,0,0.5975609756097561,False
6517,Caron Butler,DAL,31.0,200.66,103.418976,15.0,4.1,1.6,8.8,0.031,0.119,0.255,0.523,0.091,2010,0,0,2,0.35365853658536583,True
6519,Channing Frye,PHX,28.0,210.82,111.13004,12.7,6.7,1.2,2.3,0.03,0.202,0.16899999999999998,0.557,0.056,2010,0,0,0,0.9390243902439024,True
6521,Charlie Villanueva,DET,26.0,210.82,105.233344,11.1,3.9,0.6,-5.6,0.036000000000000004,0.188,0.231,0.5529999999999999,0.05,2010,0,0,0,0.926829268292683,False
6522,Chase Budinger,HOU,23.0,200.66,98.883056,9.8,3.6,1.6,4.0,0.033,0.147,0.199,0.534,0.113,2010,0,0,0,0.9512195121951219,True
6523,Carmelo Anthony,NYK,27.0,203.2,104.32616,25.6,7.3,2.9,3.2,0.05,0.184,0.321,0.557,0.149,2010,1,1,3,0.9390243902439024,False
6526,Mike Dunleavy,IND,30.0,205.74,104.32616,11.2,4.5,1.7,1.6,0.019,0.158,0.16899999999999998,0.593,0.097,2010,0,0,0,0.7439024390243902,False
6527,Ben Gordon,DET,28.0,190.5,90.7184,11.2,2.4,2.1,-3.5,0.022,0.094,0.212,0.5479999999999999,0.129,2010,0,0,0,1.0,False
6529,Ben Wallace,DET,36.0,205.74,108.86208,2.9,6.5,1.3,-7.2,0.118,0.228,0.083,0.442,0.086,2010,0,0,4,0.6585365853658537,False
6530,Beno Udrih,SAC,28.0,190.5,92.98636,13.7,3.4,4.9,-5.6,0.017,0.097,0.168,0.5870000000000001,0.219,2010,0,0,0,0.9634146341463414,True
6531,Blake Griffin,LAC,22.0,208.28,113.851592,22.5,12.1,3.8,-3.4,0.103,0.269,0.273,0.5489999999999999,0.184,2010,1,0,0,1.0,True
6533,Boris Diaw,CHA,29.0,203.2,106.59412,11.3,5.0,4.1,-3.9,0.045,0.13699999999999998,0.168,0.5579999999999999,0.203,2010,0,0,0,1.0,False
6534,Brad Miller,HOU,35.0,213.36,118.38751200000002,6.4,3.7,2.4,0.0,0.049,0.197,0.17,0.5660000000000001,0.22,2010,0,0,2,0.7317073170731707,True
6536,Brandon Bass,ORL,26.0,203.2,113.398,11.2,5.6,0.8,6.4,0.083,0.17,0.202,0.5710000000000001,0.051,2010,0,0,0,0.926829268292683,False
6537,Brandon Jennings,MIL,21.0,185.42,76.657048,16.2,3.7,4.8,-2.1,0.021,0.106,0.25,0.493,0.261,2010,0,0,0,0.7682926829268293,False
6538,Brandon Roy,POR,26.0,198.12,95.707912,12.2,2.6,2.7,2.5,0.025,0.093,0.228,0.491,0.168,2010,0,1,3,0.573170731707317,True
6539,Brandon Rush,IND,25.0,198.12,95.25431999999999,9.1,3.2,0.9,-6.0,0.021,0.12,0.161,0.54,0.058,2010,0,0,0,0.8170731707317073,False
6543,Emeka Okafor,NOH,28.0,208.28,115.66596,10.3,9.5,0.6,3.9,0.121,0.243,0.158,0.584,0.029,2010,0,0,0,0.8780487804878049,False
6547,Thaddeus Young,PHI,23.0,203.2,99.79024,12.7,5.3,1.0,4.8,0.084,0.152,0.222,0.5660000000000001,0.067,2010,0,0,0,1.0,False
6548,Thabo Sefolosha,OKC,27.0,200.66,97.52228,5.1,4.4,1.4,3.2,0.038,0.159,0.093,0.545,0.076,2010,0,0,0,0.9634146341463414,False
6550,Tayshaun Prince,DET,31.0,205.74,97.52228,14.1,4.2,2.8,-3.8,0.036000000000000004,0.126,0.211,0.511,0.142,2010,0,0,0,0.9512195121951219,False
6551,Taj Gibson,CHI,26.0,205.74,102.0582,7.1,5.7,0.7,8.9,0.112,0.191,0.16899999999999998,0.502,0.054000000000000006,2010,0,0,0,0.975609756097561,False
6552,T.J. Ford,IND,28.0,182.88,74.84268,5.4,2.0,3.4,-1.8,0.024,0.092,0.18600000000000005,0.434,0.308,2010,0,0,0,0.5,False
6555,Steve Nash,PHX,37.0,190.5,80.73937600000002,14.7,3.5,11.4,4.5,0.019,0.099,0.212,0.601,0.498,2010,0,1,7,0.9146341463414634,True
6557,Stephen Jackson,CHA,33.0,203.2,97.52228,18.5,4.5,3.6,-4.9,0.027000000000000003,0.124,0.273,0.52,0.184,2010,0,0,0,0.8170731707317073,False
6559,Stephen Curry,GSW,23.0,190.5,83.91452,18.6,3.9,5.8,-0.6,0.023,0.109,0.242,0.595,0.268,2010,0,0,0,0.9024390243902439,True
6560,Spencer Hawes,PHI,23.0,215.9,111.13004,7.2,5.7,1.5,-1.5,0.084,0.223,0.19,0.481,0.112,2010,0,0,0,0.9878048780487805,False
6561,Sonny Weems,TOR,24.0,198.12,92.079176,9.2,2.6,1.8,-10.5,0.031,0.1,0.202,0.4920000000000001,0.12,2010,0,0,0,0.7195121951219512,False
6566,Shawne Williams,NYK,25.0,205.74,104.32616,7.1,3.7,0.7,-0.1,0.051,0.157,0.152,0.5579999999999999,0.054000000000000006,2010,0,0,0,0.7804878048780488,False
6567,Shawn Marion,DAL,33.0,200.66,103.418976,12.5,6.9,1.4,1.2,0.09,0.194,0.214,0.551,0.084,2010,0,0,4,0.975609756097561,True
6568,Shaun Livingston,CHA,25.0,200.66,83.91452,6.6,2.0,2.2,-2.8,0.028,0.114,0.202,0.53,0.241,2010,0,0,0,0.8902439024390244,False
6569,Shaquille O'Neal,BOS,39.0,215.9,147.4174,9.2,4.8,0.7,13.2,0.092,0.205,0.2,0.659,0.051,2010,0,0,15,0.45121951219512196,False
6570,Shannon Brown,LAL,25.0,193.04,95.25431999999999,8.7,1.9,1.2,4.0,0.026,0.083,0.222,0.518,0.107,2010,0,0,0,1.0,True
6571,Shane Battier,MEM,32.0,203.2,99.79024,7.6,4.5,2.3,3.1,0.044,0.139,0.117,0.5670000000000001,0.109,2010,0,0,0,1.0,True
6572,Serge Ibaka,OKC,21.0,208.28,106.59412,9.9,7.6,0.3,4.0,0.118,0.206,0.158,0.579,0.016,2010,0,0,0,1.0,False
6574,Sebastian Telfair,MIN,26.0,182.88,79.3786,7.2,1.5,3.0,-7.2,0.025,0.06,0.194,0.4970000000000001,0.246,2010,0,0,0,0.45121951219512196,True
6577,Tim Duncan,SAS,35.0,210.82,115.66596,13.4,8.9,2.7,10.1,0.093,0.26,0.226,0.537,0.15,2010,1,1,12,0.926829268292683,True
6578,Tony Allen,MEM,29.0,193.04,96.615096,8.9,2.7,1.4,4.4,0.055,0.101,0.2,0.562,0.113,2010,0,0,0,0.8780487804878049,True
6579,Zach Randolph,MEM,29.0,205.74,117.93392,20.1,12.2,2.2,4.0,0.14400000000000002,0.264,0.25,0.552,0.1,2010,0,1,1,0.9146341463414634,True
6582,Yao Ming,HOU,30.0,228.6,140.61352,10.2,5.4,0.8,-14.3,0.081,0.22,0.242,0.579,0.077,2010,1,0,7,0.06097560975609756,True
6584,Wilson Chandler,DEN,24.0,203.2,102.0582,15.3,5.7,1.7,4.4,0.035,0.152,0.208,0.537,0.079,2010,0,0,0,0.8780487804878049,True
6586,Willie Green,NOH,29.0,190.5,91.171992,8.7,2.1,1.0,0.1,0.016,0.099,0.207,0.515,0.08,2010,0,0,0,0.9390243902439024,False
6587,Will Bynum,DET,28.0,182.88,83.91452,7.9,1.2,3.2,-7.6,0.016,0.068,0.227,0.524,0.289,2010,0,0,0,0.7439024390243902,False
6588,Wesley Matthews,POR,24.0,195.58,99.79024,15.9,3.1,2.0,2.5,0.021,0.095,0.213,0.5820000000000001,0.101,2010,0,0,0,1.0,True
6589,Wesley Johnson,MIN,23.0,200.66,92.98636,9.0,3.0,1.9,-6.4,0.027000000000000003,0.102,0.168,0.491,0.108,2010,0,0,0,0.9634146341463414,True
6593,Vince Carter,PHX,34.0,198.12,99.79024,14.0,3.8,2.0,3.4,0.03,0.123,0.234,0.528,0.116,2010,0,0,8,0.8902439024390244,True
6594,Udonis Haslem,MIA,31.0,203.2,106.59412,8.0,8.2,0.5,9.3,0.1,0.253,0.146,0.5489999999999999,0.029,2010,0,0,0,0.15853658536585366,False
6595,Tyson Chandler,DAL,28.0,215.9,106.59412,10.1,9.4,0.4,8.2,0.123,0.254,0.142,0.6970000000000001,0.024,2010,0,0,0,0.9024390243902439,True
6596,Tyrus Thomas,CHA,24.0,208.28,102.0582,10.2,5.5,0.7,-1.3,0.097,0.215,0.248,0.536,0.064,2010,0,0,0,0.5,False
6597,Tyreke Evans,SAC,21.0,198.12,99.79024,17.8,4.8,5.6,-5.5,0.024,0.126,0.255,0.482,0.255,2010,0,0,0,0.6951219512195121,True
6598,Tyler Hansbrough,IND,25.0,205.74,113.398,11.0,5.2,0.6,-4.9,0.102,0.162,0.227,0.529,0.047,2010,0,0,0,0.8536585365853658,False
6599,Ty Lawson,DEN,23.0,180.34,88.45044,11.7,2.6,4.7,4.3,0.037000000000000005,0.077,0.193,0.593,0.272,2010,0,0,0,0.975609756097561,True
6603,Trevor Ariza,NOH,25.0,203.2,95.25431999999999,11.0,5.4,2.2,0.6,0.028,0.16699999999999998,0.177,0.487,0.099,2010,0,0,0,0.9146341463414634,False
6604,Travis Outlaw,NJN,26.0,205.74,93.893544,9.2,4.0,1.0,-8.5,0.027000000000000003,0.138,0.174,0.469,0.059,2010,0,0,0,1.0,False
6605,Tracy McGrady,DET,32.0,203.2,101.151016,8.0,3.5,3.5,-3.8,0.034,0.155,0.189,0.503,0.244,2010,0,0,7,0.8780487804878049,False
6606,Tony Parker,SAS,29.0,187.96,83.91452,17.5,3.1,6.6,6.5,0.014,0.092,0.254,0.569,0.345,2010,0,0,3,0.9512195121951219,True
6609,Sasha Vujacic,NJN,27.0,200.66,92.98636,9.8,2.8,2.0,-10.1,0.021,0.118,0.195,0.515,0.134,2010,0,0,0,0.8170731707317073,False
6611,Samuel Dalembert,SAC,31.0,210.82,113.398,8.1,8.2,0.8,-4.1,0.124,0.264,0.174,0.509,0.054000000000000006,2010,0,0,0,0.975609756097561,True
6615,Peja Stojakovic,DAL,34.0,208.28,103.872568,8.5,2.3,0.9,9.3,0.028,0.115,0.189,0.588,0.069,2010,0,0,3,0.4024390243902439,True
6616,Paul Pierce,BOS,33.0,200.66,106.59412,18.9,5.4,3.3,11.3,0.016,0.161,0.239,0.62,0.152,2010,1,1,8,0.975609756097561,False
6617,Paul Millsap,UTA,26.0,203.2,113.398,17.3,7.6,2.5,-0.5,0.075,0.188,0.225,0.578,0.121,2010,0,0,0,0.926829268292683,True
6618,Paul George,IND,21.0,203.2,95.25431999999999,7.8,3.7,1.1,-0.1,0.033,0.162,0.175,0.542,0.08199999999999999,2010,0,0,0,0.7439024390243902,False
6619,Pau Gasol,LAL,30.0,213.36,113.398,18.8,10.2,3.3,8.5,0.103,0.205,0.217,0.589,0.14800000000000002,2010,1,1,3,1.0,True
6621,Patrick Patterson,HOU,22.0,205.74,106.59412,6.3,3.8,0.8,1.3,0.11,0.146,0.163,0.574,0.078,2010,0,0,0,0.6341463414634146,True
6624,Othyus Jeffers,WAS,25.0,195.58,95.25431999999999,5.5,3.9,1.2,6.1,0.09,0.149,0.133,0.546,0.08800000000000001,2010,0,0,0,0.2073170731707317,False
6627,O.J. Mayo,MEM,23.0,193.04,95.25431999999999,11.3,2.4,2.0,1.5,0.022,0.08800000000000001,0.213,0.499,0.116,2010,0,0,0,0.8658536585365854,True
6629,Nicolas Batum,POR,22.0,203.2,90.7184,12.4,4.5,1.5,0.6,0.05,0.131,0.177,0.563,0.08,2010,0,0,0,0.975609756097561,True
6630,Nick Young,WAS,26.0,200.66,95.25431999999999,17.4,2.7,1.2,-8.0,0.014,0.086,0.245,0.5379999999999999,0.066,2010,0,0,0,0.7804878048780488,False
6631,Nick Collison,OKC,30.0,208.28,115.66596,4.6,4.5,1.0,10.5,0.097,0.14800000000000002,0.099,0.6,0.068,2010,0,0,0,0.8658536585365854,False
6632,Nene,DEN,28.0,210.82,113.398,14.5,7.6,2.0,7.1,0.077,0.204,0.192,0.657,0.104,2010,0,0,0,0.9146341463414634,True
6633,Nenad Krstic,BOS,27.0,213.36,108.86208,8.1,4.7,0.4,1.6,0.097,0.158,0.16899999999999998,0.557,0.027000000000000003,2010,0,0,0,0.8658536585365854,False
6634,Nazr Mohammed,OKC,33.0,208.28,113.398,7.1,4.9,0.3,0.7,0.133,0.212,0.206,0.5379999999999999,0.031,2010,0,0,0,0.9146341463414634,False
6635,Nate Robinson,OKC,27.0,175.26,81.64656,6.8,1.5,1.9,1.2,0.02,0.08900000000000001,0.217,0.507,0.183,2010,0,0,0,0.7195121951219512,False
6638,Monta Ellis,GSW,25.0,190.5,83.91452,24.1,3.5,5.6,-3.3,0.015,0.086,0.281,0.536,0.234,2010,0,0,0,0.975609756097561,True
6639,Mo Williams,LAC,28.0,185.42,88.45044,14.0,2.6,6.6,-9.8,0.013,0.086,0.246,0.503,0.361,2010,0,0,1,0.7073170731707317,True
6640,Mike Miller,MIA,31.0,203.2,98.883056,5.6,4.5,1.2,-1.5,0.054000000000000006,0.2,0.14300000000000002,0.525,0.096,2010,0,0,0,0.5,False
6643,Raja Bell,UTA,34.0,195.58,93.439952,8.0,2.6,1.7,-5.4,0.017,0.08199999999999999,0.125,0.528,0.083,2010,0,0,0,0.8292682926829268,True
6644,Rajon Rondo,BOS,25.0,185.42,77.56423199999998,10.6,4.4,11.2,8.9,0.045,0.096,0.181,0.495,0.448,2010,1,1,1,0.8292682926829268,False
6645,Samardo Samuels,CLE,22.0,205.74,117.93392,7.8,4.3,0.5,-10.9,0.116,0.147,0.214,0.498,0.043,2010,0,0,0,0.45121951219512196,False
6646,Sam Young,MEM,26.0,198.12,99.79024,7.3,2.4,0.9,1.8,0.031,0.11,0.174,0.525,0.069,2010,0,0,0,0.9512195121951219,True
6648,Ryan Gomes,LAC,28.0,200.66,111.13004,7.2,3.3,1.6,-3.8,0.034,0.109,0.127,0.504,0.084,2010,0,0,0,0.926829268292683,True
6649,Ryan Anderson,ORL,23.0,208.28,108.86208,10.6,5.5,0.8,9.2,0.104,0.182,0.198,0.591,0.061,2010,0,0,0,0.7804878048780488,False
6650,Russell Westbrook,OKC,22.0,190.5,84.821704,21.9,4.6,8.2,3.0,0.051,0.102,0.312,0.5379999999999999,0.422,2010,1,0,0,1.0,False
6651,Rudy Gay,MEM,24.0,203.2,104.32616,19.8,6.2,2.8,2.3,0.045,0.14,0.232,0.5479999999999999,0.116,2010,0,0,0,0.6585365853658537,True
6652,Rudy Fernandez,POR,26.0,198.12,83.91452,8.6,2.2,2.5,1.7,0.024,0.096,0.18600000000000005,0.522,0.171,2010,0,0,0,0.9512195121951219,True
6654,Roy Hibbert,IND,24.0,218.44,126.098576,12.7,7.5,2.0,-1.7,0.094,0.205,0.237,0.507,0.123,2010,0,0,0,0.9878048780487805,False
6657,Ronnie Brewer,CHI,26.0,200.66,102.965384,6.2,3.2,1.7,9.8,0.036000000000000004,0.128,0.14,0.518,0.126,2010,0,0,0,0.9878048780487805,False
6661,Rodney Stuckey,DET,25.0,195.58,92.98636,15.5,3.1,5.2,-2.6,0.037000000000000005,0.084,0.243,0.544,0.27,2010,0,0,0,0.8536585365853658,False
6664,Richard Jefferson,SAS,31.0,200.66,104.32616,11.0,3.8,1.3,6.4,0.026,0.117,0.154,0.612,0.064,2010,0,0,0,0.9878048780487805,True
6665,Richard Hamilton,DET,33.0,200.66,87.543256,14.1,2.3,3.1,-5.2,0.019,0.086,0.26,0.52,0.199,2010,0,0,3,0.6707317073170732,False
6667,Reggie Williams,GSW,24.0,201.0,86.0,9.2,2.7,1.5,-1.7,0.031,0.117,0.189,0.585,0.118,2010,0,0,0,0.975609756097561,True
6668,Reggie Evans,TOR,31.0,203.2,111.13004,4.4,11.5,1.3,-11.0,0.17800000000000002,0.344,0.102,0.466,0.07,2010,0,0,0,0.36585365853658536,False
6669,Raymond Felton,DEN,27.0,185.42,92.98636,15.5,3.6,8.3,2.9,0.02,0.091,0.215,0.524,0.34700000000000003,2010,0,0,0,0.9146341463414634,True
6670,Ray Allen,BOS,35.0,195.58,92.98636,16.5,3.4,2.7,8.1,0.023,0.09,0.198,0.615,0.122,2010,1,0,9,0.975609756097561,False
6672,Rashard Lewis,WAS,31.0,208.28,104.32616,11.7,5.1,1.6,-1.5,0.044,0.136,0.17800000000000002,0.535,0.08199999999999999,2010,0,0,2,0.6951219512195121,False
6673,Randy Foye,LAC,27.0,193.04,96.615096,9.8,1.6,2.7,-6.7,0.01,0.068,0.201,0.516,0.18,2010,0,0,0,0.7682926829268293,True
6674,Ramon Sessions,CLE,25.0,190.5,86.18248,13.3,3.1,5.2,-11.4,0.024,0.113,0.241,0.5589999999999999,0.35100000000000003,2010,0,0,0,0.9878048780487805,False
6675,Rodrigue Beaubois,DAL,23.0,187.96,83.91452,8.4,1.9,2.3,0.1,0.016,0.102,0.256,0.5,0.213,2010,0,0,0,0.34146341463414637,True
6677,Toney Douglas,NYK,25.0,187.96,83.91452,10.6,3.0,3.0,2.6,0.036000000000000004,0.104,0.199,0.534,0.202,2010,0,0,0,0.9878048780487805,False
6679,Zaza Pachulia,ATL,28.0,210.82,124.7378,7.8,7.9,1.4,2.5,0.111,0.219,0.141,0.557,0.07400000000000001,2011,0,0,0,0.8787878787878788,False
6682,Emeka Okafor,NOH,29.0,208.28,115.66596,9.9,7.9,0.9,-8.5,0.102,0.223,0.173,0.539,0.055,2011,0,0,0,0.4090909090909091,False
6683,Elton Brand,PHI,33.0,205.74,115.212368,11.0,7.2,1.6,7.3,0.093,0.18,0.192,0.521,0.092,2011,0,0,2,0.9090909090909091,False
6685,Ekpe Udoh,MIL,25.0,208.28,111.13004,5.6,4.2,0.9,8.4,0.087,0.131,0.141,0.493,0.064,2011,0,0,0,0.9242424242424242,False
6689,Ed Davis,TOR,23.0,208.28,105.233344,6.3,6.6,0.9,-7.7,0.101,0.235,0.136,0.544,0.068,2011,0,0,0,1.0,False
6695,Dwyane Wade,MIA,30.0,193.04,99.79024,22.1,4.8,4.6,11.2,0.056,0.111,0.31,0.5589999999999999,0.251,2011,1,1,7,0.7424242424242424,False
6696,Dwight Howard,ORL,26.0,210.82,120.20188,20.6,14.5,1.9,3.6,0.113,0.318,0.261,0.569,0.098,2011,1,1,5,0.8181818181818182,False
6697,Drew Gooden,MIL,30.0,208.28,113.398,13.7,6.5,2.6,-5.8,0.096,0.188,0.256,0.512,0.162,2011,0,0,0,0.8484848484848485,False
6698,Dorell Wright,GSW,26.0,205.74,92.98636,10.3,4.6,1.5,-4.9,0.04,0.149,0.17,0.5529999999999999,0.085,2011,0,0,0,0.9242424242424242,True
6700,Donald Sloan,CLE,24.0,190.5,92.98636,5.5,2.0,3.2,-18.9,0.028,0.087,0.179,0.433,0.29,2011,0,0,0,0.5,False
6703,Dirk Nowitzki,DAL,34.0,213.36,111.13004,21.6,6.7,2.2,5.4,0.026,0.201,0.292,0.564,0.119,2011,1,1,10,0.9393939393939394,True
6704,Zach Randolph,MEM,30.0,205.74,117.93392,11.6,8.0,1.7,7.4,0.121,0.248,0.221,0.5,0.108,2011,0,0,1,0.42424242424242425,True
6710,Trevor Ariza,NOH,27.0,203.2,95.25431999999999,10.8,5.2,3.3,-6.4,0.036000000000000004,0.154,0.184,0.496,0.16399999999999998,2011,0,0,0,0.6212121212121212,False
6711,Trevor Booker,WAS,24.0,203.2,108.86208,8.4,6.5,0.8,-6.0,0.107,0.185,0.157,0.5489999999999999,0.051,2011,0,0,0,0.7575757575757576,False
6714,Tristan Thompson,CLE,21.0,205.74,102.965384,8.2,6.5,0.5,-11.6,0.14400000000000002,0.166,0.192,0.469,0.035,2011,0,0,0,0.9090909090909091,False
6716,Ty Lawson,DEN,24.0,180.34,88.45044,16.4,3.7,6.6,2.2,0.03,0.093,0.21,0.579,0.303,2011,0,0,0,0.9242424242424242,True
6717,Tyler Hansbrough,IND,26.0,205.74,113.398,9.3,4.4,0.5,-1.5,0.08800000000000001,0.14400000000000002,0.212,0.511,0.038,2011,0,0,0,1.0,False
6719,Tyreke Evans,SAC,22.0,198.12,99.79024,16.5,4.6,4.5,-6.7,0.032,0.121,0.238,0.512,0.219,2011,0,0,0,0.9545454545454546,True
6722,Udonis Haslem,MIA,32.0,203.2,106.59412,6.0,7.3,0.7,4.3,0.09,0.252,0.136,0.479,0.043,2011,0,0,0,0.9696969696969697,False
6724,Vince Carter,DAL,35.0,198.12,99.79024,10.1,3.4,2.3,6.8,0.024,0.124,0.205,0.519,0.14300000000000002,2011,0,0,8,0.9242424242424242,True
6730,Wesley Matthews,POR,25.0,195.58,99.79024,13.7,3.4,1.7,0.9,0.029,0.091,0.188,0.539,0.083,2011,0,0,0,1.0,True
6733,Wilson Chandler,DEN,25.0,203.2,102.0582,9.4,5.1,2.1,-3.8,0.033,0.181,0.211,0.445,0.113,2011,0,0,0,0.12121212121212122,True
6734,Tyson Chandler,NYK,29.0,215.9,108.86208,11.3,9.9,0.9,2.4,0.118,0.221,0.129,0.708,0.044,2011,0,0,0,0.9393939393939394,False
6735,Devin Harris,UTA,29.0,190.5,87.089664,11.3,1.8,5.0,2.4,0.008,0.066,0.197,0.564,0.271,2011,0,0,1,0.9545454545454546,True
6737,Derrick Williams,MIN,21.0,203.2,109.31567199999999,8.8,4.7,0.6,-3.3,0.06,0.183,0.21,0.499,0.046,2011,0,0,0,1.0,True
6738,Damion James,NJN,24.0,200.66,102.0582,4.9,4.7,0.4,-8.6,0.045,0.16699999999999998,0.139,0.422,0.032,2011,0,0,0,0.10606060606060606,False
6743,DJ White,CHA,25.0,205.74,106.59412,6.8,3.6,0.8,-16.1,0.05,0.18,0.179,0.516,0.08,2011,0,0,0,0.8787878787878788,False
6744,D.J. Kennedy,CLE,22.0,195.58,97.068688,6.0,3.5,1.5,-32.7,0.018000000000000002,0.111,0.13,0.466,0.08800000000000001,2011,0,0,0,0.030303030303030304,False
6745,D.J. Augustin,CHA,24.0,182.88,81.64656,11.1,2.3,6.4,-14.9,0.019,0.07,0.211,0.493,0.37,2011,0,0,0,0.7272727272727273,False
6748,Courtney Lee,HOU,26.0,195.58,90.7184,11.4,2.7,1.5,1.4,0.017,0.091,0.177,0.534,0.079,2011,0,0,0,0.8787878787878788,True
6752,Corey Maggette,CHA,32.0,198.12,102.0582,15.0,3.9,1.2,-15.7,0.025,0.138,0.267,0.517,0.08199999999999999,2011,0,0,0,0.48484848484848486,False
6753,Corey Brewer,DEN,26.0,205.74,85.275296,8.9,2.5,1.5,1.7,0.039,0.094,0.196,0.505,0.103,2011,0,0,0,0.8939393939393939,True
6758,Chris Wilcox,BOS,29.0,208.28,106.59412,5.4,4.4,0.4,-2.8,0.097,0.199,0.15,0.612,0.042,2011,0,0,0,0.42424242424242425,False
6760,Chris Paul,LAC,27.0,182.88,79.3786,19.8,3.6,9.1,6.6,0.023,0.096,0.242,0.581,0.413,2011,1,1,4,0.9090909090909091,True
6761,Chris Kaman,NOH,30.0,213.36,120.20188,13.1,7.7,2.1,-2.6,0.08,0.231,0.265,0.478,0.134,2011,0,0,1,0.7121212121212122,False
6765,Tracy McGrady,ATL,33.0,203.2,102.0582,5.3,3.0,2.1,5.7,0.033,0.17600000000000002,0.182,0.51,0.221,2011,0,0,7,0.7878787878787878,False
6766,Daniel Gibson,CLE,26.0,187.96,90.7184,7.5,2.9,2.2,-3.2,0.013,0.113,0.151,0.493,0.136,2011,0,0,0,0.5303030303030303,False
6767,Danilo Gallinari,DEN,23.0,208.28,102.0582,14.6,4.7,2.7,7.9,0.026,0.14300000000000002,0.209,0.563,0.131,2011,0,0,0,0.6515151515151515,True
6768,Derrick Rose,CHI,23.0,190.5,86.18248,21.8,3.4,7.9,10.6,0.022,0.083,0.301,0.532,0.379,2011,1,1,2,0.5909090909090909,False
6769,Derrick Favors,UTA,20.0,208.28,112.490816,8.8,6.5,0.7,-1.8,0.129,0.224,0.203,0.537,0.053,2011,0,0,0,0.9848484848484849,True
6770,Derrick Byars,SAS,28.0,200.66,99.79024,5.0,5.5,0.5,-7.6,0.118,0.156,0.134,0.392,0.04,2011,0,0,0,0.030303030303030304,True
6771,Derrick Brown,CHA,24.0,203.2,105.68693600000002,8.1,3.6,1.0,-14.8,0.073,0.118,0.16899999999999998,0.556,0.086,2011,0,0,0,0.9848484848484849,False
6772,Deron Williams,NJN,28.0,190.5,94.800728,21.0,3.3,8.7,-6.2,0.013,0.096,0.299,0.527,0.458,2011,1,1,2,0.8333333333333334,False
6773,Derek Fisher,OKC,37.0,185.42,95.25431999999999,5.6,1.9,2.7,5.7,0.01,0.077,0.13699999999999998,0.464,0.17,2011,0,0,0,0.9545454545454546,False
6775,Delonte West,DAL,28.0,190.5,81.64656,9.6,2.3,3.2,-0.5,0.014,0.092,0.207,0.539,0.229,2011,0,0,0,0.6666666666666666,True
6779,DeMarcus Cousins,SAC,21.0,210.82,122.46984,18.1,11.0,1.6,-5.1,0.141,0.261,0.289,0.499,0.092,2011,0,0,0,0.9696969696969697,True
6781,DeMar DeRozan,TOR,22.0,200.66,97.975872,16.7,3.3,2.0,-1.8,0.022,0.091,0.253,0.503,0.105,2011,0,0,0,0.9545454545454546,False
6783,DeAndre Jordan,LAC,23.0,210.82,120.20188,7.4,8.3,0.3,5.4,0.132,0.22,0.119,0.626,0.014,2011,0,0,0,1.0,True
6784,David West,IND,31.0,205.74,108.86208,12.8,6.6,2.1,5.4,0.07,0.177,0.209,0.531,0.123,2011,0,0,2,1.0,False
6785,David Lee,GSW,29.0,205.74,108.86208,20.1,9.6,2.8,-3.3,0.092,0.2,0.259,0.5489999999999999,0.132,2011,0,0,1,0.8636363636363636,True
6786,Darryl Watkins,NOH,27.0,210.82,117.026736,4.6,5.4,0.6,-13.4,0.098,0.226,0.151,0.525,0.065,2011,0,0,0,0.07575757575757576,False
6787,Darren Collison,IND,24.0,182.88,72.57472,10.4,3.1,4.8,3.5,0.018000000000000002,0.091,0.17,0.526,0.239,2011,0,0,0,0.9090909090909091,False
6792,Danny Green,SAS,25.0,198.12,95.25431999999999,9.1,3.5,1.3,8.4,0.04,0.128,0.174,0.579,0.086,2011,0,0,0,1.0,True
6793,Danny Granger,IND,29.0,203.2,103.418976,18.7,5.0,1.8,7.2,0.044,0.12,0.257,0.542,0.091,2011,0,0,1,0.9393939393939394,False
6794,DeJuan Blair,SAS,23.0,200.66,122.46984,9.5,5.5,1.2,2.1,0.129,0.16399999999999998,0.214,0.5489999999999999,0.091,2011,0,0,0,0.9696969696969697,True
